election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,MartinLank.1976,regular,1335580.0,1534900.0,1695430.0,1777320.0,0.04607498930974726,0.09468394448605959,0.1298586227115773,0.07944643772424398,131.7264195530349
ps2013,JaroslavFaltynek.1962,regular,181820.0,223790.0,264410.0,269210.0,0.01782994688161658,0.15362505200257176,0.1875418919522767,0.10311284046692606,114.55740871438654
ps2013,MiroslavOpalka.1952,regular,452600.0,518940.0,573550.0,594770.0,0.03567765690939355,0.0952140179583297,0.12783751493428913,0.05125628140703518,100.37493484876506
ps2013,AugustinKarelAndrleSylor.1946,regular,332990.0,422140.0,457410.0,466940.0,0.020409474450678887,0.0771080649745305,0.21118586251006774,0.08265582655826559,94.83017089990149
ps2013,JiriKoubek.1976,regular,866960.0,1298500.0,1401110.0,1433560.0,0.02263595524428695,0.07323479241458558,0.3323373122834039,0.1569746699964324,117.31633137085298
ps2013,JosefNekl.1953,regular,533630.0,611650.0,667390.0,683430.0,0.02346985060649958,0.08351938147110385,0.12755660917191203,0.1233140655105973,136.69285808349065
ps2013,JeronymTejc.1977,regular,1239040.0,1498920.0,1592460.0,1624510.0,0.019729025983219555,0.05873930899363249,0.17337816561257438,0.06836544437538844,118.85430068143624
ps2013,MarekBenda.1968,regular,3415620.0,4359880.0,4723950.0,4843920.0,0.024767130753604517,0.07706897829147218,0.21657935539510262,0.06394672867561568,117.19020958232176
ps2013,RobertPelikan.1979,regular,537030.0,709680.0,769230.0,790830.0,0.02731307613519973,0.07741507741507742,0.2432786608048698,0.07193119624706802,97.03728993589014
ps2013,KarelSidlo.1957,regular,422710.0,460240.0,485170.0,505010.0,0.03928635076533138,0.05138405095121298,0.08154441161133322,0.06562847608453838,106.80976614324469
ps2013,HelenaValkova.1951,regular,733070.0,949280.0,982280.0,1002890.0,0.020550608740739263,0.0335953088732337,0.22776209337603237,0.08359456635318704,114.50906879119344
ps2013,BronislavSchwarz.1966,regular,42240.0,48750.0,53240.0,53240.0,0.0,0.0843350864012021,0.13353846153846155,0.1437908496732026,172.4267468069121
ps2013,BohuslavSvoboda.1944,regular,640330.0,915590.0,967820.0,983760.0,0.016203138976986258,0.0539666466905003,0.30063674788933914,0.07539936102236422,95.45010978287387
ps2013,OlgaHavlova.1953,regular,560040.0,623170.0,712050.0,728970.0,0.02321083172147002,0.12482269503546099,0.10130461992714669,0.04973624717407687,109.22260175315857
ps2013,MargitaBalastikova.1967,regular,692270.0,889590.0,956760.0,979650.0,0.023365487674169346,0.0702056942179857,0.22181004732517226,0.0572192513368984,114.53069973970295
ps2013,MarieBenesova.1948,regular,333740.0,379320.0,420320.0,420320.0,0.0,0.09754472782641797,0.12016239586628703,0.07602339181286549,97.63989341454129
ps2013,DavidKadner.1976,regular,435210.0,500270.0,587950.0,607700.0,0.03249958861280237,0.14912832723871078,0.13004977312251384,0.05644402634054563,104.95310185947012
ps2013,MartinPlisek.1974,regular,1344220.0,1662270.0,1761440.0,1791060.0,0.01653769276294485,0.05630052684167499,0.19133474104688167,0.062267657992565055,108.1370808348129
ps2013,RadkaMaxova.1968,regular,1012360.0,1150070.0,1218860.0,1282330.0,0.04949583960446999,0.05643798303332622,0.11974053753249803,0.06138211382113821,115.10297661288436
ps2013,JiriDienstbier.1969,regular,2141070.0,2456090.0,2602700.0,2766970.0,0.059368189752689766,0.05632996503630845,0.12826077220297302,0.061928744637194555,116.24990513088325
ps2013,MichalKucera.1968,regular,147390.0,180960.0,190220.0,198080.0,0.039680936995153474,0.04868047523919672,0.1855106100795756,0.06914893617021277,113.89337641357027
ps2013,LukasPleticha.1974,regular,2027830.0,2544700.0,2952280.0,3129870.0,0.05674037579835584,0.1380560109474711,0.20311628089755177,0.09535452322738386,101.9275560965791
ps2013,StanislavGrospic.1964,regular,412420.0,508230.0,527650.0,587530.0,0.10191819992170613,0.036804700085283804,0.18851701001515062,0.07908428720083246,98.13966946368696
ps2013,MilosZeman.1944,guest,901270.0,1472940.0,1637230.0,1697460.0,0.035482426684575775,0.10034631664457651,0.3881149266093663,0.09984794728839332,69.7394931250221
ps2013,JiriHolecek.1972,regular,432860.0,528890.0,578070.0,593390.0,0.02581775897807514,0.08507620184406733,0.1815689462837263,0.07421150278293136,109.00082576383154
ps2013,ZdenekOndracek.1969,regular,524270.0,656010.0,701770.0,714540.0,0.017871637696979876,0.06520654915428131,0.2008201094495511,0.07,117.55814929884961
ps2013,JiriZemanek.1965,regular,51740.0,71080.0,75250.0,75630.0,0.00502446119264842,0.05541528239202658,0.27208778840742825,0.08196721311475409,96.78698928996431
ps2013,LadislavVelebny.1957,regular,17330.0,17920.0,20790.0,20790.0,0.0,0.13804713804713806,0.032924107142857144,0.04878048780487805,118.32611832611833
ps2013,JosefSenfeld.1961,regular,202230.0,235200.0,246570.0,251130.0,0.0181579261736949,0.04611266577442511,0.14017857142857143,0.08078602620087336,109.42539720463505
ps2013,JaroslavKrakora.1955,regular,347830.0,416070.0,451180.0,459680.0,0.01849112426035503,0.07781816569883417,0.16401086355661307,0.0745721271393643,106.76992690567351
ps2013,VitKankovsky.1970,regular,936990.0,1050140.0,1127860.0,1160610.0,0.028217919886955996,0.06890926178781054,0.10774753842344831,0.06284737067122702,120.91917181482152
ps2013,JosefZahradnicek.1957,regular,58360.0,69560.0,70740.0,76590.0,0.07638072855464159,0.016680802940344925,0.16101207590569291,0.08,117.50881316098707
ps2013,RadekVondracek.1973,regular,117700.0,128890.0,138710.0,142400.0,0.02591292134831461,0.07079518419724605,0.08681821708433549,0.11813186813186813,153.3707865168539
ps2013,KristynaZelienkova.1974,regular,230820.0,250690.0,261950.0,269110.0,0.02660622050462636,0.04298530253865242,0.07926123898041405,0.0875,142.69257924268885
ps2013,VlastaBohdalova.1957,regular,1495090.0,1684090.0,1827790.0,1929370.0,0.052649310396657975,0.07861953506693876,0.11222678122903171,0.09026927784577723,101.62902916496058
ps2013,MilanUrban.1958,regular,123200.0,164080.0,177160.0,178970.0,0.01011342683131251,0.07383156468728833,0.24914675767918087,0.07119741100323625,103.59278091300219
