id	type	name_cs	name_en	name_short	to	from	
JosefUhlik.1963	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
JosefVondrasek.1950	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
JosefVondrasek.1950	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
JosefVozdecky.1945	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2016-01-14T00:00:00
JosefVozdecky.1945	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
JosefZahradnicek.1957	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
JosefZahradnicek.1957	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
JuliusSpicak.1952	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JuliusSpicak.1952	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KamalFarhan.1969	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KamalFarhan.1969	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KarelCerny.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
KarelCerny.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
KarelCerny.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
KarelCerny.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
KarelCerny.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
KarelCerny.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
KarelCerny.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-06-21T00:00:00	2006-06-15T13:00:00
KarelCerny.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
KarelCerny.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	1998-06-24T00:00:00	2002-06-20T00:00:00
KarelCerny.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	1998-06-20	2002-06-20
KarelFiedler.1961	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2016-05-07T00:00:00	2017-10-26T23:00:00
KarelFiedler.1961	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2016-05-07T00:00:00
KarelFiedler.1961	politicalParty	Úsvit přímé demokracie Tomia Okamury	Rise of Direct Democracy of Tomio Okamura	Usvit	2013-10-26	2017-10-26
KarelKratochvile.1958	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
KarelKratochvile.1958	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
KarelKratochvile.1958	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2004-08-31T00:00:00	2006-06-15T13:00:00
KarelKratochvile.1958	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
KarelKrejza.1968	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
KarelKrejza.1968	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
KarelPrazak.1945	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2015-04-02T00:00:00	2017-10-26T23:00:00
KarelPrazak.1945	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2015-04-02T00:00:00
KarelPrazak.1945	politicalParty	Úsvit přímé demokracie Tomia Okamury	Rise of Direct Democracy of Tomio Okamura	Usvit	2013-10-26	2017-10-26
KarelRais.1949	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KarelRais.1949	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KarelRais.1949	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
KarelRais.1949	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
KarelSchwarzenberg.1937	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2017-10-31T00:00:00	
KarelSchwarzenberg.1937	politicalParty	TOP 09	TOP 09	TOP09	2017-10-21	
KarelSchwarzenberg.1937	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
KarelSchwarzenberg.1937	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
KarelSchwarzenberg.1937	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
KarelSchwarzenberg.1937	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
KarelSidlo.1957	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
KarelSidlo.1957	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
KarelSidlo.1957	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
KarelSidlo.1957	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
KarelSidlo.1957	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
KarelSidlo.1957	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
KarelTurecek.1971	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KarelTurecek.1971	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KarelTurecek.1971	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2016-04-12T13:00:00	2017-10-26T23:00:00
KarelTurecek.1971	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2016-03-10T00:00:00	2016-04-12T13:00:00
KarelTurecek.1971	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2016-03-10T00:00:00
KarelTurecek.1971	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
KarlaMarikova.1981	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
KarlaMarikova.1981	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
KarlaSlechtova.1977	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KarlaSlechtova.1977	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KaterinaKonecna.1981	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2014-07-01T00:00:00
KaterinaKonecna.1981	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
KaterinaKonecna.1981	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
KaterinaKonecna.1981	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
KaterinaKonecna.1981	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
KaterinaKonecna.1981	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
KaterinaKonecna.1981	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
KaterinaKonecna.1981	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
KaterinaValachova.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2019-01-08T00:00:00	
KaterinaValachova.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-11-07T00:00:00	2019-01-08T00:00:00
KaterinaValachova.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
KaterinaValachova.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
KlaraDostalova.1971	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KlaraDostalova.1971	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
KlaraDostalova.1971	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
KristynaZelienkova.1974	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2017-04-05T00:00:00	2017-10-26T23:00:00
KristynaZelienkova.1974	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2016-08-01T00:00:00	2017-04-05T00:00:00
KristynaZelienkova.1974	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2016-08-01T00:00:00
KristynaZelienkova.1974	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
KvetaMatusovska.1984	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
KvetaMatusovska.1984	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
KvetaMatusovska.1984	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
KvetaMatusovska.1984	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
KvetaMatusovska.1984	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
KvetaMatusovska.1984	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
LadislavOklestek.1961	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
LadislavOklestek.1961	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
LadislavOklestek.1961	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
LadislavOklestek.1961	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
LadislavSincl.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-07-01T00:00:00
LadislavSincl.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
LadislavSincl.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
LadislavSincl.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
LadislavSincl.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
LadislavSincl.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
LadislavVelebny.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
LadislavVelebny.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
LadislavVelebny.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
LadislavVelebny.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
LadislavVelebny.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2009-09-15T15:00:00	2010-06-03T14:00:00
LadislavVelebny.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
LenkaDrazilova.1963	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
LenkaDrazilova.1963	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
LenkaKozlova.1960	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
LenkaKozlova.1960	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
LeoLuzar.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-27T00:00:00	
LeoLuzar.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
LeoLuzar.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
LeoLuzar.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2014-07-01T00:00:00	2017-10-26T23:00:00
LeoLuzar.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
LeosHeger.1948	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
LeosHeger.1948	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
LeosHeger.1948	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
LeosHeger.1948	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
LiborHoppe.1962	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2021-03-09T18:00:00	
LiborHoppe.1962	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
LubomirSpanel.1955	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
LubomirSpanel.1955	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
LubomirToufar.1954	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
LubomirToufar.1954	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
LubomirVolny.1973	politicalGroup	Nezařazení		Nezařaz	2019-03-19T00:00:00	
LubomirVolny.1973	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	2019-03-19T00:00:00
LubomirVolny.1973	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
LubomirZaoralek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
LubomirZaoralek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
LubomirZaoralek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
LubomirZaoralek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
LubomirZaoralek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
LubomirZaoralek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
