election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,IvanPilny.1944,regular,0.1410972222222222,0.16665000000000002,0.17835555555555557,0.1845138888888889,0.03337598795634174,0.06563045103413905,0.15333199986665333,0.08582326764144946,142.0850583364697
ps2013,PetrKudela.1969,regular,0.22425277777777775,0.27398333333333336,0.3112972222222223,0.3194888888888889,0.025639910968908674,0.11986579456932014,0.18150941865888032,0.08126293995859213,100.78597760311608
ps2013,StepanStupcuk.1976,regular,0.15872222222222224,0.1996027777777778,0.2207611111111111,0.22417222222222222,0.015216475428118261,0.09584266552583234,0.20480955230527298,0.05465191932335719,114.27226091051027
ps2013,IvanAdamec.1960,regular,0.13874166666666668,0.22295277777777775,0.26264166666666666,0.2652611111111111,0.009874965966448154,0.15111421349324702,0.3777082840162964,0.19000581057524696,108.13244811192325
ps2013,MartinKolovratnik.1975,regular,0.1864611111111111,0.20719999999999997,0.222375,0.22550277777777777,0.013870240573533251,0.06824058459808881,0.10009116259116259,0.06103286384976526,141.68339882484818
ps2013,PavelKovacik.1955,regular,0.5699861111111111,0.6858722222222222,0.7452666666666666,0.7638055555555555,0.024271738735134742,0.07969556012762025,0.1689616627651733,0.07794173287930382,115.34349201731098
ps2013,MiroslavKalousek.1960,regular,0.7870527777777777,0.9271027777777778,1.020013888888889,1.0393388888888888,0.018593550387265408,0.09108808431257745,0.15106200019774865,0.08030773383722499,118.80949962850318
ps2013,LeosHeger.1948,regular,0.46422222222222226,0.5563027777777777,0.6010666666666666,0.6126027777777777,0.018831307218289902,0.07447408311150547,0.16552237240910975,0.05448985265499027,97.8611298784331
ps2013,JiriStetina.1941,regular,0.2321527777777778,0.30123055555555556,0.3320361111111111,0.34646388888888885,0.041642948198866325,0.09277772665289083,0.22931862821943325,0.06238779174147217,107.17807691999327
ps2013,JanaLorencova.1940,regular,0.015094444444444445,0.02031388888888889,0.024341666666666664,0.024372222222222222,0.001253704125826305,0.16546844687892273,0.2569396964310133,0.13414634146341464,112.14953271028038
